0.36477,0.48152,0.15371
0.19342,0.44736,0.35922
0.20339,0.44846,0.34815
0.19333,0.44395,0.36272
0.20461,0.45418,0.34122
0.19255,0.44458,0.36287
0.1969,0.44616,0.35693
0.43312,0.46051,0.10637
0.32496,0.50027,0.17476
0.41408,0.46655,0.11937
0.42093,0.46372,0.11534
0.3889,0.48413,0.12697
0.25986,0.4693,0.27084
0.24349,0.46287,0.29365
0.29969,0.48555,0.21476
0.22099,0.45904,0.31997
0.21177,0.45335,0.33488
0.37119,0.45773,0.17108
0.2363,0.46556,0.29814
0.30496,0.47242,0.22262
0.36191,0.45946,0.17863
0.23819,0.47385,0.28797
0.282,0.47567,0.24233
0.20876,0.45194,0.3393
0.20271,0.47016,0.32713
0.22673,0.47371,0.29956
0.23321,0.48262,0.28416
0.19745,0.46816,0.33439
0.21352,0.4733,0.31318
0.20847,0.47135,0.32018
0.27611,0.47993,0.24396
0.27289,0.4792,0.24791
0.23489,0.47099,0.29413
0.2078,0.47143,0.32077
0.22008,0.47112,0.3088
